,label,text,length,title,title_length,click_through,abandoned_cart,unsubscribed,open_rate,num_pics,num_videos,video_length,length_binned,title_length_binned,campaign_type,industry
417,1,FREE entry into our å£250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,18,FREE entry into our å£250 weekly competition just text the word WIN to 80086 NOW,15,0,0,1,0,3,0,156,med,bigger,Revenue_Based,Automotive
418,0,"Alright, I'll head out in a few minutes, text me where to meet you",14,"Alright, I'll head out in a few minutes, text me where to meet you",14,0,0,0,0,4,1,44,med,bigger,Revenue_Based,Industrial
419,1,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,32,Send a logo 2 ur lover - 2 names joined by a heart,13,0,0,0,1,4,0,198,big,bigger,Promotional,Industrial
420,0,Yes:)from last week itself i'm taking live call.,8,Yes:)from last week itself i'm taking live call,8,1,1,0,0,5,3,73,small,med,Promotional,Hospitality
421,1,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,27,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 ,25,0,0,0,1,2,1,201,big,biggest,Abandoned_Cart,Real_Estate
422,0,Siva is in hostel aha:-.,5,Siva is in hostel aha:-,5,1,0,0,0,0,3,235,small,med,Engagement_Campaign,Hospitality
423,1,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,22,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED,12,1,0,1,0,5,3,92,big,big,Survey,Industrial
424,0,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,33,Send this to ur friends and receive something about ur voice,11,0,1,0,0,3,3,130,big,big,No_Opener,Medical
425,0,Ok. She'll be ok. I guess,6,Ok,1,1,1,1,1,1,0,153,small,small,Abandoned_Cart,Hospitality
426,0,aathi..where are you dear..,4,aathi,1,0,1,1,1,4,0,216,small,small,Abandoned_Cart,Industrial
427,0,Any pain on urination any thing else?,7,Any pain on urination any thing else?,7,0,1,0,1,0,3,188,small,med,No_Opener,Medical
428,0,7 at esplanade.. Do Ì_ mind giving me a lift cos i got no car today..,16,7 at esplanade,3,0,0,1,1,3,0,52,med,small,Survey,Industrial
429,0,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,27,I wnt to buy a BMW car urgently,8,1,0,0,1,5,2,226,big,med,Abandoned_Cart,Real_Estate
430,0,At home watching tv lor.,5,At home watching tv lor,5,1,1,1,1,1,3,8,small,med,Revenue_Based,Medical
431,0,Does she usually take fifteen fucking minutes to respond to a yes or no question,15,Does she usually take fifteen fucking minutes to respond to a yes or no question,15,0,1,0,1,3,1,102,med,bigger,Survey,Medical
432,1,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,26,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,26,1,0,0,1,3,0,123,big,biggest,Survey,Automotive
433,0,Booked ticket for pongal?,4,Booked ticket for pongal?,4,0,1,1,0,1,1,96,small,small,Revenue_Based,Medical
434,0,You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,11,You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,11,0,1,0,0,3,3,93,med,big,Promotional,Automotive
435,0,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,15,The message sent is askin for  &lt;#&gt; dollars,8,0,0,1,1,3,3,199,med,med,Revenue_Based,Hospitality
436,0,"Ask g or iouri, I've told the story like ten times already",12,"Ask g or iouri, I've told the story like ten times already",12,0,0,0,0,3,3,25,med,big,Revenue_Based,Medical
437,0,How long does applebees fucking take,6,How long does applebees fucking take,6,1,0,0,1,0,0,25,small,med,Survey,Automotive
438,0,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.",15,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think",15,0,0,1,1,3,3,44,med,bigger,Survey,Hospitality
439,0,But i have to. I like to have love and arrange.,11,But i have to,4,1,0,0,0,0,1,221,med,small,Promotional,Industrial
440,0,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,16,Yes,1,1,1,0,0,5,2,115,med,small,Revenue_Based,Hospitality
441,0,You were supposed to wake ME up &gt;:(,8,You were supposed to wake ME up &gt;:(,8,0,0,0,1,1,1,58,small,med,Revenue_Based,Industrial
442,0,Oic... I saw him too but i tot he din c me... I found a group liao...,17,Oic,1,0,1,0,0,4,0,222,med,small,Engagement_Campaign,Automotive
444,0,\HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS,9,\HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS,9,0,1,1,1,5,1,122,small,big,No_Opener,Hospitality
445,0,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",19,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",19,1,0,1,0,5,3,62,med,biggest,Engagement_Campaign,Real_Estate
446,0,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. ",12,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm",12,1,1,1,1,2,3,127,med,big,Promotional,Real_Estate
447,0,I wont get concentration dear you know you are my mind and everything :-),14,I wont get concentration dear you know you are my mind and everything :-),14,0,0,1,1,5,3,148,med,bigger,Revenue_Based,Automotive
448,0,LOL ... Have you made plans for new years?,9,LOL ,1,0,0,0,0,5,3,152,small,small,Revenue_Based,Medical
449,0,10 min later k...,4,10 min later k,4,0,1,1,1,0,2,224,small,small,Promotional,Real_Estate
450,0,hanks lotsly!,2,hanks lotsly!,2,0,1,1,1,0,3,26,small,small,Promotional,Real_Estate
451,0,Thanks for this hope you had a good day today,10,Thanks for this hope you had a good day today,10,0,0,0,1,2,0,191,small,big,Survey,Hospitality
452,0,K:)k:)what are detail you want to transfer?acc no enough?,9,K:)k:)what are detail you want to transfer?acc no enough?,9,0,0,0,1,1,0,96,small,big,No_Opener,Real_Estate
453,0,Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.,21,Ok i will tell her to stay out,8,0,0,1,1,2,3,87,big,med,No_Opener,Industrial
454,1,"Loan for any purpose å£500 - å£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",28,"Loan for any purpose å£500 - å£75,000",7,0,1,0,0,1,3,126,big,med,No_Opener,Real_Estate
455,0,Si si. I think ill go make those oreo truffles.,10,Si si,2,1,0,0,1,2,3,73,small,small,Engagement_Campaign,Real_Estate
456,0,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONåÕT LIKE ME LIKE THAT SO DONåÕT WORRY.",25,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT",14,0,0,0,0,1,3,205,big,bigger,Abandoned_Cart,Industrial
457,0,I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,28,I hope you that's the result of being consistently intelligent and kind,12,0,1,1,1,1,2,170,big,big,Revenue_Based,Automotive
458,0,"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya",17,1,1,1,1,1,1,0,3,128,med,small,Abandoned_Cart,Real_Estate
459,0,Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.,22,Going thru a very different feeling,6,0,0,1,0,4,3,164,big,med,Engagement_Campaign,Automotive
460,0,Where did u go? My phone is gonna die you have to stay in here,15,Where did u go? My phone is gonna die you have to stay in here,15,0,0,0,1,4,2,57,med,bigger,No_Opener,Real_Estate
461,0,Great. Never been better. Each day gives even more reasons to thank God,13,Great,1,0,1,1,1,1,1,195,med,small,Survey,Automotive
462,1,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available",29,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty",15,1,0,0,0,1,1,22,big,bigger,Abandoned_Cart,Industrial
463,0,"Sorry, I'll call later ok bye",6,"Sorry, I'll call later ok bye",6,0,1,0,0,4,2,226,small,med,No_Opener,Medical
464,0,Ok i am on the way to railway,8,Ok i am on the way to railway,8,0,1,1,0,4,3,126,small,med,Abandoned_Cart,Hospitality
465,0,great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :),26,great princess! I love giving and receiving oral,8,1,0,0,0,3,1,104,big,med,Promotional,Medical
466,0,They don't put that stuff on the roads to keep it from getting slippery over there?,16,They don't put that stuff on the roads to keep it from getting slippery over there?,16,0,0,1,1,1,0,108,med,bigger,Promotional,Real_Estate
467,0,When are you going to ride your bike?,8,When are you going to ride your bike?,8,1,1,1,0,0,1,107,small,med,Abandoned_Cart,Hospitality
468,0,"Yup, no need. I'll jus wait 4 e rain 2 stop.",11,"Yup, no need",3,1,1,0,1,0,2,124,med,small,Survey,Real_Estate
469,0,There are many company. Tell me the language.,8,There are many company,4,1,0,1,0,0,2,74,small,small,Engagement_Campaign,Medical
470,1,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,27,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline,22,0,1,0,1,3,3,20,big,biggest,Revenue_Based,Medical
471,0,"How long has it been since you screamed, princess?",9,"How long has it been since you screamed, princess?",9,0,1,0,1,2,2,114,small,big,No_Opener,Industrial
472,0,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",50,Nothing,1,1,0,1,1,2,2,64,biggest,small,Engagement_Campaign,Hospitality
473,1,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p,27,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt,25,0,1,0,1,0,3,108,big,biggest,Promotional,Automotive
474,0,Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:),26,Nice line said by a broken heart- Plz don't cum 1 more times infront of me,16,0,0,0,1,4,2,85,big,bigger,Promotional,Medical
475,0,Ok I'm gonna head up to usf in like fifteen minutes,11,Ok I'm gonna head up to usf in like fifteen minutes,11,1,0,1,0,3,2,108,med,big,Revenue_Based,Industrial
476,0,Love you aathi..love u lot..,5,Love you aathi,3,0,1,1,1,3,3,66,small,small,Abandoned_Cart,Industrial
477,0,Tension ah?what machi?any problem?,4,Tension ah?what machi?any problem?,4,1,1,1,0,2,2,134,small,small,No_Opener,Real_Estate
478,0,"K, can I pick up another 8th when you're done?",10,"K, can I pick up another 8th when you're done?",10,1,1,0,1,2,0,15,small,big,No_Opener,Automotive
479,0,When're you guys getting back? G said you were thinking about not staying for mcr,15,When're you guys getting back? G said you were thinking about not staying for mcr,15,1,0,0,1,3,3,186,med,bigger,Promotional,Hospitality
480,0,"Almost there, see u in a sec",7,"Almost there, see u in a sec",7,0,1,1,0,0,0,207,small,med,Revenue_Based,Medical
481,0,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?",17,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?",17,0,0,0,0,0,0,147,med,biggest,No_Opener,Hospitality
482,0,Watching tv lor...,3,Watching tv lor,3,0,1,1,0,2,3,234,small,small,Engagement_Campaign,Hospitality
483,0,Thank you baby! I cant wait to taste the real thing...,11,Thank you baby! I cant wait to taste the real thing,11,1,1,0,0,0,1,190,med,big,Engagement_Campaign,Real_Estate
484,0,You should change your fb to jaykwon thuglyfe falconerf,9,You should change your fb to jaykwon thuglyfe falconerf,9,1,0,0,1,4,0,122,small,big,No_Opener,Industrial
485,0,If we win its really no 1 side for long time.,11,If we win its really no 1 side for long time,11,1,0,0,0,5,1,224,med,big,No_Opener,Automotive
486,1,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",23,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www",23,1,1,0,0,3,3,117,big,biggest,Engagement_Campaign,Automotive
487,0,Dear reached railway. What happen to you,7,Dear reached railway,3,0,1,1,0,0,0,107,small,small,Survey,Hospitality
488,0,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2",22,Depends on quality,3,0,0,0,0,2,0,82,big,small,Survey,Hospitality
489,0,I think i've fixed it can you send a test message?,11,I think i've fixed it can you send a test message?,11,1,0,0,1,4,2,62,med,big,Survey,Industrial
490,0,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card",26,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card",26,1,0,1,1,5,3,233,big,biggest,Engagement_Campaign,Industrial
491,1,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",27,Congrats! 1 year special cinema pass for 2 is yours,10,1,1,0,0,4,0,124,big,big,Engagement_Campaign,Industrial
492,0,"Sorry,in meeting I'll call later",5,"Sorry,in meeting I'll call later",5,1,1,0,1,3,2,142,small,med,Abandoned_Cart,Medical
493,0,What class of  &lt;#&gt;  reunion?,5,What class of  &lt;#&gt;  reunion?,5,0,1,1,0,5,1,106,small,med,Abandoned_Cart,Medical
494,0,Are you free now?can i call now?,7,Are you free now?can i call now?,7,0,1,1,0,5,2,15,small,med,Promotional,Real_Estate
495,0,Got meh... When?,3,Got meh,2,0,1,0,0,1,3,129,small,small,Engagement_Campaign,Industrial
496,0,Nope... Think i will go for it on monday... Sorry i replied so late,14,Nope,1,1,1,1,1,3,1,182,med,small,No_Opener,Automotive
497,0,Some of them told accenture is not confirm. Is it true.,11,Some of them told accenture is not confirm,8,1,0,0,0,0,2,190,med,med,Engagement_Campaign,Real_Estate
498,0,"Kate jackson rec center before 7ish, right?",7,"Kate jackson rec center before 7ish, right?",7,0,1,0,0,2,1,35,small,med,No_Opener,Hospitality
499,0,Dear i have reache room,5,Dear i have reache room,5,1,1,0,0,2,1,201,small,med,Engagement_Campaign,Industrial
500,0,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",35,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose",35,1,0,1,1,5,2,96,big,biggest,Engagement_Campaign,Automotive
501,0,When can Ì_ come out?,5,When can Ì_ come out?,5,1,0,0,1,0,1,48,small,med,Engagement_Campaign,Medical
502,0,Check with nuerologist.,3,Check with nuerologist,3,0,1,0,0,2,3,71,small,small,Abandoned_Cart,Medical
